"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
34,34,"Agent 2",2,194735,194735,66560,15,"arcto::lowlevel::lz4DecompressBatchKernel(unsigned char const* const*, unsigned long const*, unsigned long const*, unsigned long, unsigned char* const*, unsigned long*, arctoStatus_t*, bool)",128,1024,0,68,4,80,"TCP_TCC_READ_REQ_sum",480228.000000,406370162347234,406370162732102
34,34,"Agent 2",2,194735,194735,66560,15,"arcto::lowlevel::lz4DecompressBatchKernel(unsigned char const* const*, unsigned long const*, unsigned long const*, unsigned long, unsigned char* const*, unsigned long*, arctoStatus_t*, bool)",128,1024,0,68,4,80,"TCP_TOTAL_CACHE_ACCESSES_sum",8159456.000000,406370162347234,406370162732102
35,35,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370162826846,406370162828649
35,35,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370162826846,406370162828649
36,36,"Agent 2",1,194735,194735,512,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",33.000000,406370162893908,406370162895471
36,36,"Agent 2",1,194735,194735,512,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",130.000000,406370162893908,406370162895471
37,37,"Agent 2",1,194735,194735,68432128,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",256,0,0,4,4,16,"TCP_TCC_READ_REQ_sum",0.00000000e+00,406370167818305,406370168208941
37,37,"Agent 2",1,194735,194735,68432128,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",256,0,0,4,4,16,"TCP_TOTAL_CACHE_ACCESSES_sum",4277000.000000,406370167818305,406370168208941
38,38,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370168640720,406370168642763
38,38,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370168640720,406370168642763
39,39,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370168709225,406370168711388
39,39,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370168709225,406370168711388
40,40,"Agent 2",2,194735,194735,66560,13,"void arcto::lowlevel::lz4CompressBatchKernel<unsigned char>(unsigned char const* const*, unsigned long const*, unsigned char* const*, unsigned long*, unsigned short*, unsigned int)",64,1024,96,64,0,64,"TCP_TCC_READ_REQ_sum",1984298.000000,406370168771119,406370169991702
40,40,"Agent 2",2,194735,194735,66560,13,"void arcto::lowlevel::lz4CompressBatchKernel<unsigned char>(unsigned char const* const*, unsigned long const*, unsigned char* const*, unsigned long*, unsigned short*, unsigned int)",64,1024,96,64,0,64,"TCP_TOTAL_CACHE_ACCESSES_sum",74031812.000000,406370168771119,406370169991702
41,41,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370170082881,406370170084885
41,41,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370170082881,406370170084885
42,42,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370173017801,406370173019884
42,42,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370173017801,406370173019884
43,43,"Agent 2",2,194735,194735,66560,15,"arcto::lowlevel::lz4DecompressBatchKernel(unsigned char const* const*, unsigned long const*, unsigned long const*, unsigned long, unsigned char* const*, unsigned long*, arctoStatus_t*, bool)",128,1024,0,68,4,80,"TCP_TCC_READ_REQ_sum",480228.000000,406370173079335,406370173458354
43,43,"Agent 2",2,194735,194735,66560,15,"arcto::lowlevel::lz4DecompressBatchKernel(unsigned char const* const*, unsigned long const*, unsigned long const*, unsigned long, unsigned char* const*, unsigned long*, arctoStatus_t*, bool)",128,1024,0,68,4,80,"TCP_TOTAL_CACHE_ACCESSES_sum",8159456.000000,406370173079335,406370173458354
44,44,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370173550454,406370173552337
44,44,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370173550454,406370173552337
45,45,"Agent 2",1,194735,194735,512,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",33.000000,406370173617557,406370173619279
45,45,"Agent 2",1,194735,194735,512,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",130.000000,406370173617557,406370173619279
46,46,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370173846426,406370173848109
46,46,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370173846426,406370173848109
