"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,70384,68,7,"__amd_rocclr_copyBuffer",24918,4578063834132,4578063836337,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,69,7,"__amd_rocclr_copyBuffer",24919,4578063853936,4578063856101,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,70,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",26530,4578070420867,4578070621875,0,0,4,4,16,256,1,1,104870400,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,71,7,"__amd_rocclr_copyBuffer",26536,4578070965599,4578070969448,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,72,7,"__amd_rocclr_copyBuffer",26539,4578070991056,4578070994985,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,73,13,"void (anonymous namespace)::cascaded_compression_kernel<int, unsigned long, 128, 4096>(int, int const* const*, unsigned long const*, void* const*, unsigned long*, arctoBatchedCascadedOpts_t)",26546,4578071027136,4578072176253,13824,0,72,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,74,7,"__amd_rocclr_copyBuffer",26551,4578072204235,4578072206520,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,75,7,"__amd_rocclr_copyBuffer",28156,4578075341495,4578075345504,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,76,24,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<1, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",28160,4578075373286,4578075379460,25600,0,72,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,77,15,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<2, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",28164,4578075379460,4578075383709,17408,0,76,4,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,78,20,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<4, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",28168,4578075387718,4578075734329,13312,0,76,4,112,128,1,1,204800,1,1
